Titulo,Categoria,Resumo,Data,Status
"
Walmart está doando máquinas de costura Janome para quem compartilhar post no Facebook  ",tecnologia,Walmart anuncia sorteio de 120 máquinas de costura Janome para quem compartilhar publicação no Facebook,29/06/2022,1
"
É possível gravar a tela do computador facilmente  ",tecnologia,"Para você gravar a tela do computador, é preciso fazer malabarismo. Ou seja, não é possível gravar a tela do computador facilmente.",26/06/2022,1
"
Emirates dá R$ 1000 por causa de 37º aniversário no WhatsApp  ",tecnologia,"A Emirates está dando um prêmio de R$ 1000 para as pessoas que entrarem em um site, responderem a algumas perguntas e, no final, compartilhar um link com amigos no WhatsApp.",24/06/2022,1
"
PicPay faz quiz com PIX de R$ 200 de prêmio por causa de aniversário  ",tecnologia,"Por causa do aniversário, a PicPay está fazendo uma promoção na qual está dando um PIX de R$ 200 de prêmio para as pessoas que entrarem em um site, responderem às perguntas e compartilharem um link no WhatsApp.",22/06/2022,1
"
Gerente geral do Sebrae (ou projeto Am) tem vaga de emprego no WhatsApp  ",tecnologia,O gerente geral do Sebrae (ou do projeto Am) está com uma vaga de emprego para as pessoas que responderem a algumas mensagens e fazerem um cadastro,03/06/2022,1
"
Cacau Show dá cesta de chocolate de Dia dos Namorados em site no WhatsApp  ",tecnologia,"A Cacau Show está dando, por causa do Dia dos Namorados, uma cesta de chocolates para quem entrar em um site, responder a algumas perguntas e compartilhar um link com amigos no WhatsApp.",28/05/2022,1
"
Conhecido vende produto com preço muito baixo de “desapega” no Instagram  ",tecnologia,Um conhecido resolveu vender produtos por um preço muito abaixo do que o de mercado no Instagram e pede o depósito na conta de um “amigo”.,15/05/2022,1
"
Vídeo mostra mulher levando choque ao usar celular carregando  ",tecnologia,"Mulher usa celular enquanto aparelho está carregando, mexe na tomada, leva choque e marido a salva.",04/05/2022,1
"
Melissa dá sandálias grátis de Dia das Mães em site no WhatsApp  ",tecnologia,"Por causa do Dia das Mães, a Melissa está dando sandálias grátis para as pessoas que entrarem em um site, responderem a algumas perguntas e compartilharem um link no WhatsApp.",04/05/2022,1
"
Três Corações dá cafeteira grátis de Dia das Mães em site no WhatsApp  ",tecnologia,"Por causa do Dia das Mães, a Três Corações está dando cafeteira grátis para quem entrar em um site e compartilhar um link com amigos no WhatsApp.",04/05/2022,1
"
Nubank dá R$ 50 no Pix por causa de Dia das Mães  ",tecnologia,"Por causa do Dia das Mães de 2022, a Nubank está dando R$ 50 no Pix para as pessoas que entrarem em um site, responderem a algumas perguntas e, no final, compartilharem um link com amigos no WhatsApp.",04/05/2022,1
"
Air France comemora 88 anos e dá R$ 1000 de prêmio no WhatsApp  ",tecnologia,"A Air France está comemorando aniversário de 88 anos e, por isso, está dando um prêmio de R$ 1000 para as pessoas que entrarem em um site, responderem a algumas perguntas e, no final, compartilharem um link com amigos no WhatsApp.",27/04/2022,1
"
Azul Linhas Aéreas dá R$ 1000 no WhatsApp por causa de 15 anos de voo seguro  ",tecnologia,"A Azul Linhas Aéreas está dando R$ 1000 por comemoração de 15 anos de voo seguro. Para ganhar, a pessoa precisa entrar em um site e compartilhar um link com amigos no WhatsApp.",27/04/2022,1
"
Nubank está dando R$ 400 via Pix por causa de aniversário  ",tecnologia,"Por causa do aniversário, a Nubank está dando R$ 400 via Pix para quem entrar em um site de domínio russo, responder a perguntas e, no final, compartilhar um link com amigos no WhatsApp.",26/04/2022,1
"
Se você repassar foto de flores no WhatsApp, Hospital do Câncer vai doação em euros  ",tecnologia,O Hospital do Câncer vai ganhar 1 euro por cada 10 vezes que fotos de flores forem repassadas no WhatsApp.,22/04/2022,1
"
Mastercard dá Pix de Páscoa para quem compartilhar link no WhatsApp  ",tecnologia,"Por causa da Páscoa, a Mastercard está dando um Pix para quem entrar em um site, responder a algumas perguntas e, no final, compartilhar um link com amigos no WhatsApp.",13/04/2022,1
"
Aplicativo e-Título do TSE é, na realidade, um programa espião  ",tecnologia,"Aplicativo e-Título, desenvolvido pelo TSE, é um programa espião que quer acessar sua localização e controlar a lanterna do celular",13/04/2022,1
"
Lacta está dando chocolates e ovos de Páscoa em site no WhatsApp  ",tecnologia,"Por causa da Páscoa, a Lacta está dando cestas de chocolates e ovos de Páscoa para as pessoas que entrarem em um site, responderem a algumas perguntas e compartilharem um link com amigos no WhatsApp.",10/04/2022,1
"
Elon Musk reativou a conta de Donald Trump no Twitter, mostra vídeo  ",tecnologia,Vídeo mostra o momento em que Elon Musk reativou a conta de Donald Trump no Twitter (que escrever your favorite president is back).,10/04/2022,1
"
Cacau Show dá ovos de Páscoa (2022) em site no WhatsApp  ",tecnologia,"Por causa da Páscoa de 2022, a Cacau Show está dando ovos de chocolate para as pessoas que entrarem em um site, responderem a algumas perguntas e compartilharem um link com amigos no WhatsApp.",31/03/2022,1
"
Nubank dá até R$ 75 via Pix por causa de aniversário em site no WhatsApp  ",tecnologia,"Por causa da celebração de aniversário, a Nubank (Nu) está dando até R$ 75 via Pix para as pessoas que entrarem em um site, responderem a algumas perguntas e compartilharem um link com amigos no WhatsApp.",22/03/2022,1
"
Walmart está dando TVs que iriam ser jogadas fora  ",tecnologia,"O Walmart está dando TVs que iriam ser jogadas fora. Para ganhar, é preciso curtir, comentar e compartilhar post no Facebook, além de preencher dados pessoais em “site da empresa”.",17/03/2022,1
"
Coca-Cola dá frigobar grátis no WhatsApp por causa da Semana do Consumidor  ",tecnologia,"Por causa da Semana do Consumidor, a Coca-Cola está dando um frigobar grátis para as pessoas que entrarem em um site, responderem a algumas perguntas e compartilharem um link com amigos no WhatsApp.",12/03/2022,1
"
É impossível abrir um PDF com senha  ",tecnologia,"Se você encontrou um PDF com senha, é impossível desbloqueá-lo.",10/03/2022,1
"
É impossível recuperar arquivos corrompidos de seu computador ou celular  ",tecnologia,"Depois que um arquivo foi corrompido no seu computador ou celular, é impossível fazer a recuperação dele.",06/03/2022,1
"
Melissa dá sandálias grátis de Dia Internacional da Mulher no WhatsApp  ",tecnologia,"Por causa do Dia Internacional da Mulher, a Melissa está dando sandálias grátis para as pessoas que entrarem em um site, responderem a perguntas, participarem de um jogo de caixas e, no final, compartilharem um link com amigos no WhatsApp.",06/03/2022,1
"
Celulares chineses não são confiáveis  ",tecnologia,"Celulares chineses não são confiáveis, assim como tudo que é fabricado na China é de baixa qualidade.",01/03/2022,1
"
3 Corações dá cafeteira grátis por causa do Dia Internacional da Mulher  ",tecnologia,"Em comemorações ao Dia Internacional de Mulher, a 3 Corações está dando cafeteiras grátis para quem entrar em um site, responder a algumas perguntas e, no final, compartilhar um link com amigos no WhatsApp.",24/02/2022,1
"
Vídeo papa dançando samba é um vírus que vai infectar o seu celular, alerta delegado da PF  ",tecnologia,Cuidado com o vídeo chamado papa dançando samba. Ele é um vírus mortal que vai infectar o seu celular. Quem fez o alerta é o delegado da Polícia Federal Jaime Paranhos.,22/02/2022,1
"
Kwai está dando R$ 600 no Pix de carnaval em site no WhatsApp  ",tecnologia,"O Kwai está liberando bônus de R$ 200, R$ 500 e R$ 600 no Pix por causa do carnaval. Para ganhar, você precisa entrar em um site e compartilhar um link com amigos no WhatsApp.",20/02/2022,1
"
Brahma dá chopeira grátis em promoção Carnaval Premiado para quem compartilhar no WhatsApp  ",tecnologia,"Por causa da chegada do carnaval, a Brahma está dando uma chopeira grátis para quem entrar em um site, responder a perguntas e compartilhar um link com amigos no WhatsApp.",11/02/2022,1
"
Registrato abre consulta no WhatsApp para saber se você tem valor a receber via Pix  ",tecnologia,"A Registrato abriu uma consulta pública para saber se você tem algum valor a receber via Pix. Para ganhar, só é preciso colocar os seus dados e compartilhar link com amigos no WhatsApp.",01/02/2022,1
"
Droga Raia dá R$ 1.000 para quem compartilhar link no WhatsApp  ",tecnologia,"A Droga Raia está dando R$ 1.000 de subsídio de pobreza para as pessoas que entrarem em um site, responderem a algumas perguntas e compartilharem um link com amigos no WhatsApp.",31/01/2022,1
"
Hackers invadem servidores da Pfizer e Moderna e revelam dados de mortes por vacinas  ",tecnologia,Um grupo de hackers invadiu os servidores da Pfizer e da Moderna. Com isso revelou todos os dados de mortes por vacinas.,30/01/2022,1
"
Auxílio Brasil 2022 está disponível para quem compartilhar um link no WhatsApp  ",tecnologia,"Se você entrar em um site, preencher seus dados e compartilhar o link dele no WhatsApp, o governo federal vai lhe dar o Auxílio Brasil 2022 de R$ 400.",28/01/2022,1
"
Petrobras está dando prêmios para quem compartilhar link no WhatsApp  ",tecnologia,A Petrobras lançou uma ação de 70º aniversário e está dando presentes grátis para quem entrar em um site e compartilhar um link com amigos no WhatsApp.,26/01/2022,1
"
“México conseguiu” é um vírus que entrará em seu celular em 5 segundos  ",tecnologia,"Se passarem para você uma imagem com o nome de “México conseguiu”, delete. Trata-se de um vírus que vai entrar no seu celular em cinco segundos.",12/01/2022,1
"
Nubank dá R$ 50 de Pix de Dia dos Pais em site no WhatsApp  ",tecnologia,"Por causa do Dia dos Pais, a Nubank está dando um Pix de R$ 50 para quem entrar em um site, responder a algumas perguntas e compartilhar um link com amigos no WhatsApp.",09/08/2022,1
"
Walmart está doando geladeiras e fogões em página do Facebook  ",tecnologia,"O Walmart está realizando a doação de geladeiras e fogões que estão com pequenos defeitos em página do Facebook chamada Walmart Fans. Para ganhar, só é preciso digitar feito.",09/08/2022,1
"
Novo golpe do Pix usa ligação do 95004-1117 sobre vacinação  ",tecnologia,O novo golpe do Pix é uma ligação do número de telefone 95004-1117 com uma pesquisa que pede para a pessoa pressionar 2 se foi vacinada. O telefone é hackeado e o Pix sacado.,04/08/2022,1
"
Sites de apostas não pagam apostadores  ",tecnologia,Sites de apostas não pagam apostadores e roubam dados. ,28/07/2022,1
"
Leroy Merlin dá presente de Dia dos Pais para quem compartilhar no WhatsApp  ",tecnologia,A Leroy Merlin está dando um presente de Dia dos Pais para todas as pessoas que entrarem em um site de domínio russo e compartilhar o link dele no WhatsApp.,25/07/2022,1
"
Consulte se você tem direito ao Auxílio Brasil e saque R$ 2.500 com Pix compartilhando link no WhatsApp  ",tecnologia,"Você pode consultar se tem direito ao Auxílio Brasil e realizar um saque de R$ 2.500,00 no Pix se entrar em um site com domínio russo e compartilhar link dele com amigos no WhatsApp.",12/07/2022,1
"
Programa Prato Cheio dá cesta básica para quem compartilhar um link no WhatsApp  ",tecnologia,"Você pode ganhar uma cesta básica no programa Prato cheio se entrar em um site, responder a algumas perguntas e, no final, compartilhar um link com amigos no WhatsApp.",05/07/2022,1
"
Carrefour faz 65 anos e está dando prêmios para quem compartilhar link no WhatsApp  ",tecnologia,"O Carrefour está fazendo 65 anos e, por isso, está dando brindes para quem entrar em um site e compartilhar um link com amigos no WhatsApp.",05/07/2022,1
"
Supermercados BH dá R$ 1.000 no WhatsApp por causa de aniversário de 23 anos  ",tecnologia,"O Supermercados BH está completando 23 anos e por isso está dando R$ 1.000 para as pessoas que entrarem em um site, responderem a algumas perguntas e compartilharem um link com amigos no WhatsApp.",04/07/2022,1
"
Coca-Cola está dando um frigobar por causa do aniversário de 130 anos  ",tecnologia,A Coca-Cola está fazendo aniversário de 130 anos e por isso está dando um frigobar grátis para as pessoas que entrarem em um site e compartilharem um link com amigos no WhatsApp.,02/07/2022,1
"
Daslu vende estoque de louças por R$ 139,90 após liquidação na Justiça  ",tecnologia,"Após a Justiça determinar a liquidação da Daslu, a empresa está vendendo um conjunto de jantar de luxo por 139,90 em um site chamado G97.",01/07/2022,1
"
Pesquisa eleitoral para presidente da República em 2022 para quem compartilhar link no WhatsApp  ",tecnologia,"Você pode ter a oportunidade de responder a uma pesquisa eleitoral para presidente da República para o ano de 2022 se entrar em um site, responder a algumas perguntas e, no final, compartilhar um link com amigos no WhatsApp.",30/06/2022,1
"
Walmart está doando máquinas de costura Janome para quem compartilhar post no Facebook  ",tecnologia,Walmart anuncia sorteio de 120 máquinas de costura Janome para quem compartilhar publicação no Facebook,29/06/2022,1
"
É possível gravar a tela do computador facilmente  ",tecnologia,"Para você gravar a tela do computador, é preciso fazer malabarismo. Ou seja, não é possível gravar a tela do computador facilmente.",26/06/2022,1
"
Emirates dá R$ 1000 por causa de 37º aniversário no WhatsApp  ",tecnologia,"A Emirates está dando um prêmio de R$ 1000 para as pessoas que entrarem em um site, responderem a algumas perguntas e, no final, compartilhar um link com amigos no WhatsApp.",24/06/2022,1
